,inscricao,latitude,longitude,valor_aval,exercicio,bairro
362,362,"-22,8283092","-42,0037709",13515174.685011016,2013,Caminho de Búzios
363,363,"-22,8283092","-42,0037709",6214900.733115278,2021,Caminho de Búzios
364,364,"-22,8283092","-42,0037709",985590.269373266,2022,Caminho de Búzios
365,365,"-22,8296555","-42,0016937",264923.1951239503,2019,Caminho de Búzios
366,366,"-22,8296555","-42,0016937",43713903.00957194,2018,Caminho de Búzios
367,367,"-22,8296555","-42,0016937",18679323.384475954,2014,Caminho de Búzios
368,368,"-22,8283092","-42,0037709",3105501.5634867707,2013,Caminho de Búzios
369,369,"-22,8283092","-42,0037709",5580741.224875289,2018,Caminho de Búzios
370,370,"-22,8283092","-42,0037709",41092239.13145642,2013,Caminho de Búzios
371,371,"-22,8296555","-42,0016937",1120175.164298951,2011,Caminho de Búzios
372,372,"-22,8296555","-42,0016937",42895761.9719049,2018,Caminho de Búzios
373,373,"-22,8296555","-42,0016937",27112247.952270363,2021,Caminho de Búzios
374,374,"-22,8296555","-42,0016937",2858455.517689006,2020,Caminho de Búzios
375,375,"-22,8296555","-42,0016937",49081.31322975048,2021,Caminho de Búzios
376,376,"-22,8296555","-42,0016937",17044587.445384044,2014,Caminho de Búzios
377,377,"-22,8296555","-42,0016937",1175439.777538327,2008,Caminho de Búzios
378,378,"-22,8312138","-42,0061897",6070869.615955604,2020,Caminho de Búzios
379,379,"-22,8310369","-42,0060349",18801654.616195288,2012,Caminho de Búzios
380,380,"-22,8306097","-42,0057923",206631.40300124668,2015,Caminho de Búzios
381,381,"-22,8306097","-42,0057923",58573506.764467634,2014,Caminho de Búzios
382,382,"-22,8306097","-42,0057923",6054615.187929719,2017,Caminho de Búzios
383,383,"-22,8318342","-42,006092",5496125.573996749,2012,Caminho de Búzios
384,384,"-22,8315626","-42,0048748",41343149.055059284,2008,Caminho de Búzios
385,385,"-22,8318342","-42,006092",18137696.591209695,2007,Caminho de Búzios
386,386,"-22,831212","-42,0067729",2664484.375645876,2021,Caminho de Búzios
387,387,"-22,831212","-42,0067729",4058502.3582392,2021,Caminho de Búzios
388,388,"-22,8318342","-42,006092",17469789.84022037,2005,Caminho de Búzios
389,389,"-22,831776","-42,004981",1587921.9964548456,2020,Caminho de Búzios
390,390,"-22,8315626","-42,0048748",17125876.067138173,2011,Caminho de Búzios
391,391,"-22,8315626","-42,0048748",3537757.763507706,2019,Caminho de Búzios
392,392,"-22,8310819","-42,0043814",5450019.710271988,2014,Caminho de Búzios
393,393,"-22,8315626","-42,0048748",10660181.225478103,2014,Caminho de Búzios
394,394,"-22,8315626","-42,0048748",20163895.30285641,2008,Caminho de Búzios
395,395,"-22,8315626","-42,0048748",7274781.325776662,2016,Caminho de Búzios
396,396,"-22,8318911","-42,0042703",3984463.1100234916,2006,Caminho de Búzios
397,397,"-22,8318911","-42,0042703",9919964.471480135,2021,Caminho de Búzios
398,398,"-22,8318911","-42,0042703",40877576.60757619,2011,Caminho de Búzios
399,399,"-22,8318911","-42,0042703",6872752.042588171,2014,Caminho de Búzios
400,400,"-22,8317259","-42,0039271",39686117.89441445,2006,Caminho de Búzios
401,401,"-22,831632","-42,0038283",6086577.003510964,2015,Caminho de Búzios
402,402,"-22,8333906","-42,0002516",26167544.575612683,2018,Caminho de Búzios
403,403,"-22,8333906","-42,0002516",8340989.364884975,2009,Caminho de Búzios
404,404,"-22,8296418","-42,003386",3128463.2910503303,2008,Caminho de Búzios
405,405,"-22,8296418","-42,003386",5032015.577778241,2013,Caminho de Búzios
406,406,"-22,8283092","-42,0037709",62296392.48599279,2008,Caminho de Búzios
407,407,"-22,8289771","-42,0031433",2056570.884212664,2021,Caminho de Búzios
408,408,"-22,8289771","-42,0031433",10293849.959236376,2008,Caminho de Búzios
409,409,"-22,8289771","-42,0031433",4888589.142577965,2010,Caminho de Búzios
410,410,"-22,8289771","-42,0031433",17356638.380252633,2012,Caminho de Búzios
411,411,"-22,8343157","-41,9997069",22836985.283700142,2016,Caminho de Búzios
412,412,"-22,8284329","-42,0027713",12835982.941408856,2011,Caminho de Búzios
413,413,"-22,8284329","-42,0027713",64487553.00938388,2010,Caminho de Búzios
414,414,"-22,8284329","-42,0027713",46100736.19039047,2018,Caminho de Búzios
415,415,"-22,8284329","-42,0027713",423360.00725855737,2016,Caminho de Búzios
416,416,"-22,8284329","-42,0027713",381742.7661684766,2010,Caminho de Búzios
417,417,"-22,8284329","-42,0027713",17909919.589067087,2012,Caminho de Búzios
418,418,"-22,8284329","-42,0027713",16230680.040191213,2016,Caminho de Búzios
419,419,"-22,8283092","-42,0037709",7044848.887478992,2007,Caminho de Búzios
420,420,"-22,8271782","-42,0029734",5337687.464360425,2009,Caminho de Búzios
421,421,"-22,8271782","-42,0029734",39578548.23982141,2007,Caminho de Búzios
422,422,"-22,8336475","-42,0033839",7194656.819979223,2015,Caminho de Búzios
423,423,"-22,8336475","-42,0033839",4650254.845097275,2012,Caminho de Búzios
424,424,"-22,8336475","-42,0033839",3069957.8202469214,2013,Caminho de Búzios
425,425,"-22,8336475","-42,0033839",1169437.8423348207,2022,Caminho de Búzios
426,426,"-22,8336475","-42,0033839",9780229.358725628,2021,Caminho de Búzios
427,427,"-22,8336475","-42,0033839",588534.2905788235,2016,Caminho de Búzios
428,428,"-22,8336475","-42,0033839",5605263.321403711,2016,Caminho de Búzios
429,429,"-22,8336475","-42,0033839",357724.20400722965,2017,Caminho de Búzios
430,430,"-22,8331656","-42,0028456",5887064.067853733,2015,Caminho de Búzios
431,431,"-22,8320677","-42,0030806",3880942.4398871097,2021,Caminho de Búzios
432,432,"-22,8320677","-42,0030806",22416477.712431617,2011,Caminho de Búzios
433,433,"-22,8320677","-42,0030806",4567782.497646448,2016,Caminho de Búzios
434,434,"-22,8331656","-42,0028456",23335902.147126555,2013,Caminho de Búzios
435,435,"-22,8331656","-42,0028456",260602.76581542243,2008,Caminho de Búzios
436,436,"-22,8320677","-42,0030806",16921081.34187579,2018,Caminho de Búzios
437,437,"-22,8320677","-42,0030806",30036628.248276856,2019,Caminho de Búzios
438,438,"-22,8340735","-42,0028342",3139884.295377556,2011,Caminho de Búzios
439,439,"-22,8340735","-42,0028342",19955152.44444479,2009,Caminho de Búzios
440,440,"-22,8323639","-42,006531",6617479.385902819,2019,Caminho de Búzios
441,441,"-22,8340735","-42,0028342",18867758.064842355,2013,Caminho de Búzios
442,442,"-22,8340735","-42,0028342",15046313.675389118,2011,Caminho de Búzios
443,443,"-22,8333906","-42,0002516",2937441.027565506,2021,Caminho de Búzios
444,444,"-22,8342093","-42,0002555",27241684.768701162,2006,Caminho de Búzios
445,445,"-22,8356013","-42,0011481",4119229.326870796,2006,Caminho de Búzios
446,446,"-22,8356013","-42,0011481",18238559.271946363,2009,Caminho de Búzios
447,447,"-22,8342093","-42,0002555",14899563.394944761,2013,Caminho de Búzios
448,448,"-22,8342093","-42,0002555",23189788.70039257,2017,Caminho de Búzios
449,449,"-22,8364481","-42,0002287",2053591.123428043,2015,Caminho de Búzios
450,450,"-22,8364481","-42,0002287",13603828.886248643,2007,Caminho de Búzios
451,451,"-22,8364481","-42,0002287",21810572.240291603,2013,Caminho de Búzios
452,452,"-22,8364481","-42,0002287",39796290.17602729,2021,Caminho de Búzios
453,453,"-22,8318342","-42,006092",28620124.904675245,2010,Caminho de Búzios
454,454,"-22,8318342","-42,006092",3530971.125872926,2006,Caminho de Búzios
455,455,"-22,8296555","-42,0016937",2666400.723652695,2015,Caminho de Búzios
456,456,"-22,8296555","-42,0016937",21110378.059973717,2008,Caminho de Búzios
457,457,"-22,8296555","-42,0016937",12724539.316308416,2018,Caminho de Búzios
458,458,"-22,8296555","-42,0016937",21553164.52938486,2007,Caminho de Búzios
459,459,"-22,8353807","-42,0029777",23330355.502226483,2016,Caminho de Búzios
460,460,"-22,8333906","-42,0002516",14125483.68472723,2014,Caminho de Búzios
461,461,"-22,8333906","-42,0002516",17648224.39709934,2019,Caminho de Búzios
462,462,"-22,8333906","-42,0002516",17623944.06384803,2010,Caminho de Búzios
463,463,"-22,8333906","-42,0002516",47282357.81375454,2013,Caminho de Búzios
464,464,"-22,8333906","-42,0002516",16664.90424488589,2010,Caminho de Búzios
465,465,"-22,8333906","-42,0002516",3202389.4170121523,2013,Caminho de Búzios
466,466,"-22,8333906","-42,0002516",9755557.901773559,2012,Caminho de Búzios
467,467,"-22,8333906","-42,0002516",3656384.6987467804,2011,Caminho de Búzios
468,468,"-22,834714","-42,0033028",24923114.177947186,2019,Caminho de Búzios
469,469,"-22,8274499","-42,0010939",9016456.838536277,2010,Caminho de Búzios
470,470,"-22,8333906","-42,0002516",84556474.26568367,2015,Caminho de Búzios
471,471,"-22,8333906","-42,0002516",9750016.61849202,2009,Caminho de Búzios
472,472,"-22,8333906","-42,0002516",28121298.97670487,2016,Caminho de Búzios
473,473,"-22,8333906","-42,0002516",3375232.516054621,2020,Caminho de Búzios
474,474,"-22,8333906","-42,0002516",29334486.486390043,2021,Caminho de Búzios
475,475,"-22,8333906","-42,0002516",6145284.687636935,2022,Caminho de Búzios
476,476,"-22,8333906","-42,0002516",1062841.6788592325,2005,Caminho de Búzios
477,477,"-22,8333906","-42,0002516",2682531.0127217444,2013,Caminho de Búzios
478,478,"-22,8333906","-42,0002516",19960417.405926622,2011,Caminho de Búzios
479,479,"-22,8333906","-42,0002516",22920672.077441245,2011,Caminho de Búzios
480,480,"-22,8333906","-42,0002516",1008049.909371302,2013,Caminho de Búzios
481,481,"-22,8333906","-42,0002516",34434791.87194428,2019,Caminho de Búzios
482,482,"-22,8333906","-42,0002516",15553342.44296189,2015,Caminho de Búzios
483,483,"-22,8333906","-42,0002516",23870658.376066294,2007,Caminho de Búzios
484,484,"-22,8290892","-42,0064079",24344730.327805277,2014,Caminho de Búzios
485,485,"-22,8333906","-42,0002516",8226377.321623045,2007,Caminho de Búzios
486,486,"-22,8333906","-42,0002516",4582066.992859947,2013,Caminho de Búzios
487,487,"-22,8333906","-42,0002516",2458950.7075063097,2017,Caminho de Búzios
488,488,"-22,8333906","-42,0002516",17255164.654064804,2019,Caminho de Búzios
489,489,"-22,8333906","-42,0002516",23711656.99471093,2008,Caminho de Búzios
490,490,"-22,8333906","-42,0002516",16362404.643531725,2006,Caminho de Búzios
491,491,"-22,8333906","-42,0002516",5910791.361544601,2015,Caminho de Búzios
492,492,"-22,8333906","-42,0002516",12266362.036746379,2007,Caminho de Búzios
493,493,"-22,833154","-42,0005098",28152356.34051782,2017,Caminho de Búzios
494,494,"-22,8307245","-42,0030163",10310871.530064156,2015,Caminho de Búzios
495,495,"-22,8276276","-42,0060752",7067865.833545069,2018,Caminho de Búzios
496,496,"-22,8333906","-42,0002516",17951710.31941943,2018,Caminho de Búzios
497,497,"-22,8333906","-42,0002516",56176600.66438255,2011,Caminho de Búzios
498,498,"-22,8333906","-42,0002516",3492369.9675507266,2020,Caminho de Búzios
499,499,"-22,8333906","-42,0002516",50924795.48664888,2017,Caminho de Búzios
500,500,"-22,8635237","-41,9977604",2973822.7270244593,2021,Ogiva
501,501,"-22,869748","-42,009504",9474204.387706809,2021,Ogiva
502,502,"-22,86976","-42,0115195",26439584.707342528,2010,Ogiva
503,503,"-22,8696521","-42,0117621",3765285.517982946,2018,Ogiva
504,504,"-22,8689114","-42,0126567",13209984.227480479,2015,Ogiva
505,505,"-22,869037","-42,0124392",11091312.932143088,2010,Ogiva
506,506,"-22,8701697","-42,0110605",12058988.293640146,2009,Ogiva
507,507,"-22,8641496","-42,0121178",5292599.238311433,2014,Ogiva
508,508,"-22,8699523","-42,0100861",30189124.769233316,2019,Ogiva
509,509,"-22,8699593","-42,0048352",6406157.25254481,2006,Ogiva
510,510,"-22,8697433","-42,0050736",2712357.054627807,2012,Ogiva
511,511,"-22,8698145","-42,0052191",30669914.179686364,2011,Ogiva
512,512,"-22,8641496","-42,0121178",9435794.227833854,2009,Ogiva
513,513,"-22,8641496","-42,0121178",63182549.16219117,2009,Ogiva
514,514,"-22,8641496","-42,0121178",20798294.115871094,2011,Ogiva
515,515,"-22,8641496","-42,0121178",27151621.145486385,2016,Ogiva
516,516,"-22,8641496","-42,0121178",24949529.4634102,2019,Ogiva
517,517,"-22,8641496","-42,0121178",3538665.1661049686,2014,Ogiva
518,518,"-22,8641496","-42,0121178",15060929.59462085,2010,Ogiva
519,519,"-22,8641496","-42,0121178",4758211.665717415,2017,Ogiva
520,520,"-22,8641496","-42,0121178",9625274.058907645,2008,Ogiva
521,521,"-22,8641496","-42,0121178",11358756.743580693,2014,Ogiva
522,522,"-22,8641496","-42,0121178",1244521.8617458062,2015,Ogiva
523,523,"-22,8641496","-42,0121178",11041872.712081196,2014,Ogiva
524,524,"-22,8641496","-42,0121178",377666.9967333433,2022,Ogiva
525,525,"-22,8641496","-42,0121178",176792.37305155527,2013,Ogiva
526,526,"-22,8641496","-42,0121178",2723089.39315017,2009,Ogiva
527,527,"-22,8641496","-42,0121178",5336895.499353297,2015,Ogiva
528,528,"-22,8641496","-42,0121178",14213676.959733695,2020,Ogiva
529,529,"-22,8641496","-42,0121178",8582630.261101823,2010,Ogiva
530,530,"-22,8641496","-42,0121178",14800249.945329098,2008,Ogiva
531,531,"-22,8641496","-42,0121178",14014666.20369288,2021,Ogiva
532,532,"-22,8641496","-42,0121178",4646122.279015466,2014,Ogiva
533,533,"-22,8641496","-42,0121178",1289729.2919553951,2012,Ogiva
534,534,"-22,8683767","-42,0017474",7132461.681126628,2019,Ogiva
535,535,"-22,8683767","-42,0017474",5600611.357584551,2015,Ogiva
536,536,"-22,869746","-42,0051872",11524951.867076714,2014,Ogiva
537,537,"-22,8641058","-42,0111501",9008941.221803473,2017,Ogiva
538,538,"-22,8672174","-42,0144295",38623086.21525441,2015,Ogiva
539,539,"-22,8685937","-42,0126002",2274736.159901961,2012,Ogiva
540,540,"-22,8672174","-42,0144295",41178702.51528378,2011,Ogiva
541,541,"-22,8632735","-41,9970719",12891237.724561714,2021,Ogiva
542,542,"-22,8632735","-41,9970719",6587153.220435986,2010,Ogiva
543,543,"-22,8632735","-41,9970719",36195920.13453682,2011,Ogiva
544,544,"-22,8632735","-41,9970719",33599082.019665785,2016,Ogiva
545,545,"-22,8688833","-42,0044564",19562031.375543326,2009,Ogiva
546,546,"-22,8688833","-42,0044564",13208361.791852707,2012,Ogiva
547,547,"-22,8688833","-42,0044564",10197708.509694789,2011,Ogiva
548,548,"-22,8688833","-42,0044564",10934064.855027342,2018,Ogiva
549,549,"-22,8688833","-42,0044564",10191752.346744511,2014,Ogiva
550,550,"-22,8688833","-42,0044564",30480728.35611269,2015,Ogiva
551,551,"-22,8688833","-42,0044564",29535672.07779553,2020,Ogiva
552,552,"-22,8688833","-42,0044564",23598776.24360429,2019,Ogiva
553,553,"-22,869037","-42,0124392",22294126.364931352,2008,Ogiva
554,554,"-22,869037","-42,0124392",5271151.955948398,2017,Ogiva
555,555,"-22,869037","-42,0124392",3475091.856908178,2020,Ogiva
556,556,"-22,869037","-42,0124392",49607940.524292685,2013,Ogiva
557,557,"-22,869037","-42,0124392",21691691.713565767,2007,Ogiva
558,558,"-22,869037","-42,0124392",2736402.7419314072,2018,Ogiva
559,559,"-22,8635237","-41,9977604",12478207.050748996,2013,Ogiva
560,560,"-22,8635237","-41,9977604",16953195.584889792,2007,Ogiva
561,561,"-22,8635237","-41,9977604",19276174.445763107,2014,Ogiva
562,562,"-22,8635237","-41,9977604",31584124.550835956,2007,Ogiva
563,563,"-22,8635237","-41,9977604",1178252.5464770782,2018,Ogiva
564,564,"-22,8635237","-41,9977604",838370.0964171354,2005,Ogiva
565,565,"-22,8635237","-41,9977604",1943976.8923356347,2019,Ogiva
566,566,"-22,8635237","-41,9977604",6134080.615473853,2016,Ogiva
567,567,"-22,8635237","-41,9977604",8695717.48643857,2019,Ogiva
568,568,"-22,8652844","-42,0039257",12033160.71065706,2009,Ogiva
569,569,"-22,8652844","-42,0039257",783396.2500225719,2015,Ogiva
570,570,"-22,8652844","-42,0039257",6282090.5739187,2020,Ogiva
571,571,"-22,8652844","-42,0039257",27720879.542061713,2020,Ogiva
572,572,"-22,8652844","-42,0039257",32670924.609614536,2011,Ogiva
573,573,"-22,8640211","-41,9974038",23763299.818705052,2006,Ogiva
574,574,"-22,8640211","-41,9974038",6991991.778149258,2018,Ogiva
575,575,"-22,8640211","-41,9974038",14944630.015982686,2006,Ogiva
576,576,"-22,8640211","-41,9974038",11870339.595780857,2019,Ogiva
577,577,"-22,8640211","-41,9974038",3317029.017392867,2011,Ogiva
578,578,"-22,8640211","-41,9974038",9750057.054543994,2007,Ogiva
579,579,"-22,8640211","-41,9974038",3720963.597975013,2021,Ogiva
580,580,"-22,8640211","-41,9974038",32098683.894175973,2015,Ogiva
581,581,"-22,8640211","-41,9974038",3471855.8341472293,2016,Ogiva
582,582,"-22,8610619","-41,9912973",17747318.79013234,2014,Cajueiro
583,583,"-22,8610619","-41,9912973",15586927.786818124,2006,Cajueiro
584,584,"-22,8610619","-41,9912973",15808953.949866617,2015,Cajueiro
585,585,"-22,858739","-41,9883652",50796633.65193891,2012,Cajueiro
586,586,"-22,858739","-41,9883652",63805244.093777776,2011,Cajueiro
587,587,"-22,8606695","-41,9909448",21560203.46537186,2013,Cajueiro
588,588,"-22,8606695","-41,9909448",10074175.104041783,2016,Cajueiro
589,589,"-22,8580286","-41,9876363",8906129.079125136,2009,Cajueiro
590,590,"-22,8606695","-41,9909448",11572856.54215988,2018,Cajueiro
591,591,"-22,858769","-41,9920565",794636.0357229934,2014,Cajueiro
592,592,"-22,8602144","-42,0001088",6316708.454099242,2020,Cajueiro
593,593,"-22,859217","-41,9931779",16206892.671313869,2007,Cajueiro
594,594,"-22,8597796","-41,9933096",13164704.12740506,2016,Cajueiro
595,595,"-22,859217","-41,9931779",21804845.244642314,2008,Cajueiro
596,596,"-22,8600367","-42,0004282",8125498.931932622,2011,Cajueiro
597,597,"-22,8600367","-42,0004282",2899503.7730772262,2007,Cajueiro
598,598,"-22,8610619","-41,9912973",14202740.617399767,2009,Cajueiro
599,599,"-22,8610619","-41,9912973",30174697.11875134,2011,Cajueiro
600,600,"-22,8610619","-41,9912973",5822528.394917142,2014,Cajueiro
601,601,"-22,8610619","-41,9912973",2988989.8515539262,2005,Cajueiro
602,602,"-22,8610619","-41,9912973",5642348.543844009,2018,Cajueiro
603,603,"-22,8610619","-41,9912973",4309504.918750134,2016,Cajueiro
604,604,"-22,8610619","-41,9912973",3011616.082335235,2015,Cajueiro
605,605,"-22,8610619","-41,9912973",21005580.63547878,2008,Cajueiro
606,606,"-22,8610619","-41,9912973",18943223.98546485,2016,Cajueiro
607,607,"-22,8610619","-41,9912973",1200250.4897690297,2019,Cajueiro
608,608,"-22,8603815","-41,9995521",27697740.866523635,2008,Cajueiro
609,609,"-22,8603815","-41,9995521",10733592.807491837,2018,Cajueiro
610,610,"-22,858769","-41,9920565",42361549.984079905,2017,Cajueiro
